env_step,test_returned_episode_returns
4096,0.4173228442668915
8192,0.4173228442668915
12288,0.4173228442668915
16384,0.4173228442668915
20480,0.4173228442668915
24576,0.4173228442668915
28672,0.4173228442668915
32768,0.4173228442668915
36864,0.4173228442668915
40960,0.4173228442668915
45056,0.4173228442668915
49152,0.4173228442668915
53248,0.4173228442668915
57344,0.4173228442668915
61440,0.4173228442668915
65536,0.4173228442668915
69632,0.4173228442668915
73728,0.4173228442668915
77824,0.4173228442668915
81920,0.4173228442668915
86016,0.4173228442668915
90112,0.4173228442668915
94208,0.4173228442668915
98304,0.4173228442668915
102400,0.4173228442668915
106496,0.4173228442668915
110592,0.4173228442668915
114688,0.4173228442668915
118784,0.4173228442668915
122880,0.4173228442668915
126976,0.4173228442668915
131072,0.4173228442668915
135168,0.4173228442668915
139264,0.4173228442668915
143360,0.4173228442668915
147456,0.4173228442668915
151552,0.4173228442668915
155648,0.4173228442668915
159744,0.4173228442668915
163840,0.4173228442668915
167936,0.4173228442668915
172032,0.4173228442668915
176128,0.4173228442668915
180224,0.4173228442668915
184320,0.4173228442668915
188416,0.4173228442668915
192512,0.4173228442668915
196608,0.4173228442668915
200704,0.4173228442668915
204800,0.4173228442668915
208896,0.4173228442668915
212992,0.4173228442668915
217088,0.4173228442668915
221184,0.4173228442668915
225280,0.4173228442668915
229376,0.4173228442668915
233472,0.4173228442668915
237568,0.4173228442668915
241664,0.4173228442668915
245760,0.4173228442668915
249856,0.4173228442668915
253952,0.4173228442668915
258048,0.4173228442668915
262144,0.4173228442668915
266240,0.4173228442668915
270336,0.4173228442668915
274432,0.4173228442668915
278528,0.4173228442668915
282624,0.4173228442668915
286720,0.4173228442668915
290816,0.4173228442668915
294912,0.4173228442668915
299008,0.4173228442668915
303104,0.4173228442668915
307200,0.4173228442668915
311296,0.4173228442668915
315392,0.4173228442668915
319488,0.4173228442668915
323584,0.4173228442668915
327680,0.4173228442668915
331776,0.4173228442668915
335872,0.4173228442668915
339968,0.4173228442668915
344064,0.4173228442668915
348160,0.4173228442668915
352256,0.4173228442668915
356352,0.4173228442668915
360448,0.4173228442668915
364544,0.4173228442668915
368640,0.4173228442668915
372736,0.4173228442668915
376832,0.4173228442668915
380928,0.4173228442668915
385024,0.4173228442668915
389120,0.4173228442668915
393216,0.4173228442668915
397312,0.4173228442668915
401408,0.4173228442668915
405504,0.4173228442668915
409600,0.4173228442668915
413696,0.4173228442668915
417792,0.4173228442668915
421888,0.4173228442668915
425984,0.4173228442668915
430080,0.4173228442668915
434176,0.4173228442668915
438272,0.4173228442668915
442368,0.4173228442668915
446464,0.4173228442668915
450560,0.4173228442668915
454656,0.4173228442668915
458752,0.4173228442668915
462848,0.4173228442668915
466944,0.4173228442668915
471040,0.4173228442668915
475136,0.4173228442668915
479232,0.4173228442668915
483328,0.4173228442668915
487424,0.4173228442668915
491520,0.4173228442668915
495616,0.4173228442668915
499712,0.4173228442668915
503808,0.4173228442668915
507904,0.4173228442668915
512000,0.4173228442668915
516096,0.4173228442668915
520192,0.4173228442668915
524288,0.4173228442668915
528384,0.4173228442668915
532480,0.4173228442668915
536576,0.4173228442668915
540672,0.4173228442668915
544768,0.4173228442668915
548864,0.4173228442668915
552960,0.4173228442668915
557056,0.4173228442668915
561152,0.4173228442668915
565248,0.4173228442668915
569344,0.4173228442668915
573440,0.4173228442668915
577536,0.4173228442668915
581632,0.4173228442668915
585728,0.4173228442668915
589824,0.4173228442668915
593920,0.4173228442668915
598016,0.4173228442668915
602112,0.4173228442668915
606208,0.4173228442668915
610304,0.4173228442668915
614400,0.4173228442668915
618496,0.4173228442668915
622592,0.4173228442668915
626688,0.4173228442668915
630784,0.4173228442668915
634880,0.4173228442668915
638976,0.4173228442668915
643072,0.4173228442668915
647168,0.4173228442668915
651264,0.4173228442668915
655360,0.4173228442668915
659456,0.4173228442668915
663552,0.4173228442668915
667648,0.4173228442668915
671744,0.4173228442668915
675840,0.4173228442668915
679936,0.4173228442668915
684032,0.4173228442668915
688128,0.4173228442668915
692224,0.4173228442668915
696320,0.4173228442668915
700416,0.4173228442668915
704512,0.4173228442668915
708608,0.4173228442668915
712704,0.4173228442668915
716800,0.4173228442668915
720896,0.4173228442668915
724992,0.4173228442668915
729088,0.4173228442668915
733184,0.4173228442668915
737280,0.4173228442668915
741376,0.4173228442668915
745472,0.4173228442668915
749568,0.4173228442668915
753664,0.4173228442668915
757760,0.4173228442668915
761856,0.4173228442668915
765952,0.4173228442668915
770048,0.4173228442668915
774144,0.4173228442668915
778240,0.4173228442668915
782336,0.4173228442668915
786432,0.4173228442668915
790528,0.4173228442668915
794624,0.4173228442668915
798720,0.4173228442668915
802816,0.4173228442668915
806912,0.4173228442668915
811008,0.4173228442668915
815104,0.4173228442668915
819200,0.4173228442668915
823296,0.4173228442668915
827392,0.4173228442668915
831488,0.4173228442668915
835584,0.4173228442668915
839680,0.4173228442668915
843776,0.4173228442668915
847872,0.4173228442668915
851968,0.4173228442668915
856064,0.4173228442668915
860160,0.4173228442668915
864256,0.4173228442668915
868352,0.4173228442668915
872448,0.4173228442668915
876544,0.4173228442668915
880640,0.4173228442668915
884736,0.4173228442668915
888832,0.4173228442668915
892928,0.4173228442668915
897024,0.4173228442668915
901120,0.4173228442668915
905216,0.4173228442668915
909312,0.4173228442668915
913408,0.4173228442668915
917504,0.4173228442668915
921600,0.4173228442668915
925696,0.4173228442668915
929792,0.4173228442668915
933888,0.4173228442668915
937984,0.4173228442668915
942080,0.4173228442668915
946176,0.4173228442668915
950272,0.4173228442668915
954368,0.4173228442668915
958464,0.4173228442668915
962560,0.4173228442668915
966656,0.4173228442668915
970752,0.4173228442668915
974848,0.4173228442668915
978944,0.4173228442668915
983040,0.4173228442668915
987136,0.4173228442668915
991232,0.4173228442668915
995328,0.4173228442668915
999424,0.4173228442668915
1003520,0.4173228442668915
1007616,0.4173228442668915
1011712,0.4173228442668915
1015808,0.4173228442668915
1019904,0.4173228442668915
1024000,0.4173228442668915
1028096,0.4173228442668915
1032192,0.4173228442668915
1036288,0.4173228442668915
1040384,0.4173228442668915
1044480,0.4173228442668915
1048576,3.914893388748169
1052672,3.914893388748169
1056768,3.914893388748169
1060864,3.914893388748169
1064960,3.914893388748169
1069056,3.914893388748169
1073152,3.914893388748169
1077248,3.914893388748169
1081344,3.914893388748169
1085440,3.914893388748169
1089536,3.914893388748169
1093632,3.914893388748169
1097728,3.914893388748169
1101824,3.914893388748169
1105920,3.914893388748169
1110016,3.914893388748169
1114112,3.914893388748169
1118208,3.914893388748169
1122304,3.914893388748169
1126400,3.914893388748169
1130496,3.914893388748169
1134592,3.914893388748169
1138688,3.914893388748169
1142784,3.914893388748169
1146880,3.914893388748169
1150976,3.914893388748169
1155072,3.914893388748169
1159168,3.914893388748169
1163264,3.914893388748169
1167360,3.914893388748169
1171456,3.914893388748169
1175552,3.914893388748169
1179648,3.914893388748169
1183744,3.914893388748169
1187840,3.914893388748169
1191936,3.914893388748169
1196032,3.914893388748169
1200128,3.914893388748169
1204224,3.914893388748169
1208320,3.914893388748169
1212416,3.914893388748169
1216512,3.914893388748169
1220608,3.914893388748169
1224704,3.914893388748169
1228800,3.914893388748169
1232896,3.914893388748169
1236992,3.914893388748169
1241088,3.914893388748169
1245184,3.914893388748169
1249280,3.914893388748169
1253376,3.914893388748169
1257472,3.914893388748169
1261568,3.914893388748169
1265664,3.914893388748169
1269760,3.914893388748169
1273856,3.914893388748169
1277952,3.914893388748169
1282048,3.914893388748169
1286144,3.914893388748169
1290240,3.914893388748169
1294336,3.914893388748169
1298432,3.914893388748169
1302528,3.914893388748169
1306624,3.914893388748169
1310720,3.914893388748169
1314816,3.914893388748169
1318912,3.914893388748169
1323008,3.914893388748169
1327104,3.914893388748169
