env_step,test_returned_episode_returns
4096,0.563829779624939
8192,0.563829779624939
12288,0.563829779624939
16384,0.563829779624939
20480,0.563829779624939
24576,0.563829779624939
28672,0.563829779624939
32768,0.563829779624939
36864,0.563829779624939
40960,0.563829779624939
45056,0.563829779624939
49152,0.563829779624939
53248,0.563829779624939
57344,0.563829779624939
61440,0.563829779624939
65536,0.563829779624939
69632,0.563829779624939
73728,0.563829779624939
77824,0.563829779624939
81920,0.563829779624939
86016,0.563829779624939
90112,0.563829779624939
94208,0.563829779624939
98304,0.563829779624939
102400,0.563829779624939
106496,0.563829779624939
110592,0.563829779624939
114688,0.563829779624939
118784,0.563829779624939
122880,0.563829779624939
126976,0.563829779624939
131072,0.563829779624939
135168,0.563829779624939
139264,0.563829779624939
143360,0.563829779624939
147456,0.563829779624939
151552,0.563829779624939
155648,0.563829779624939
159744,0.563829779624939
163840,0.563829779624939
167936,0.563829779624939
172032,0.563829779624939
176128,0.563829779624939
180224,0.563829779624939
184320,0.563829779624939
188416,0.563829779624939
192512,0.563829779624939
196608,0.563829779624939
200704,0.563829779624939
204800,0.563829779624939
208896,0.563829779624939
212992,0.563829779624939
217088,0.563829779624939
221184,0.563829779624939
225280,0.563829779624939
229376,0.563829779624939
233472,0.563829779624939
237568,0.563829779624939
241664,0.563829779624939
245760,0.563829779624939
249856,0.563829779624939
253952,0.563829779624939
258048,0.563829779624939
262144,0.563829779624939
266240,0.563829779624939
270336,0.563829779624939
274432,0.563829779624939
278528,0.563829779624939
282624,0.563829779624939
286720,0.563829779624939
290816,0.563829779624939
294912,0.563829779624939
299008,0.563829779624939
303104,0.563829779624939
307200,0.563829779624939
311296,0.563829779624939
315392,0.563829779624939
319488,0.563829779624939
323584,0.563829779624939
327680,0.563829779624939
331776,0.563829779624939
335872,0.563829779624939
339968,0.563829779624939
344064,0.563829779624939
348160,0.563829779624939
352256,0.563829779624939
356352,0.563829779624939
360448,0.563829779624939
364544,0.563829779624939
368640,0.563829779624939
372736,0.563829779624939
376832,0.563829779624939
380928,0.563829779624939
385024,0.563829779624939
389120,0.563829779624939
393216,0.563829779624939
397312,0.563829779624939
401408,0.563829779624939
405504,0.563829779624939
409600,0.563829779624939
413696,0.563829779624939
417792,0.563829779624939
421888,0.563829779624939
425984,0.563829779624939
430080,0.563829779624939
434176,0.563829779624939
438272,0.563829779624939
442368,0.563829779624939
446464,0.563829779624939
450560,0.563829779624939
454656,0.563829779624939
458752,0.563829779624939
462848,0.563829779624939
466944,0.563829779624939
471040,0.563829779624939
475136,0.563829779624939
479232,0.563829779624939
483328,0.563829779624939
487424,0.563829779624939
491520,0.563829779624939
495616,0.563829779624939
499712,0.563829779624939
503808,0.563829779624939
507904,0.563829779624939
512000,0.563829779624939
516096,0.563829779624939
520192,0.563829779624939
524288,0.563829779624939
528384,0.563829779624939
532480,0.563829779624939
536576,0.563829779624939
540672,0.563829779624939
544768,0.563829779624939
548864,0.563829779624939
552960,0.563829779624939
557056,0.563829779624939
561152,0.563829779624939
565248,0.563829779624939
569344,0.563829779624939
573440,0.563829779624939
577536,0.563829779624939
581632,0.563829779624939
585728,0.563829779624939
589824,0.563829779624939
593920,0.563829779624939
598016,0.563829779624939
602112,0.563829779624939
606208,0.563829779624939
610304,0.563829779624939
614400,0.563829779624939
618496,0.563829779624939
622592,0.563829779624939
626688,0.563829779624939
630784,0.563829779624939
634880,0.563829779624939
638976,0.563829779624939
643072,0.563829779624939
647168,0.563829779624939
651264,0.563829779624939
655360,0.563829779624939
659456,0.563829779624939
663552,0.563829779624939
667648,0.563829779624939
671744,0.563829779624939
675840,0.563829779624939
679936,0.563829779624939
684032,0.563829779624939
688128,0.563829779624939
692224,0.563829779624939
696320,0.563829779624939
700416,0.563829779624939
704512,0.563829779624939
708608,0.563829779624939
712704,0.563829779624939
716800,0.563829779624939
720896,0.563829779624939
724992,0.563829779624939
729088,0.563829779624939
733184,0.563829779624939
737280,0.563829779624939
741376,0.563829779624939
745472,0.563829779624939
749568,0.563829779624939
753664,0.563829779624939
757760,0.563829779624939
761856,0.563829779624939
765952,0.563829779624939
770048,0.563829779624939
774144,0.563829779624939
778240,0.563829779624939
782336,0.563829779624939
786432,0.563829779624939
790528,0.563829779624939
794624,0.563829779624939
798720,0.563829779624939
802816,0.563829779624939
806912,0.563829779624939
811008,0.563829779624939
815104,0.563829779624939
819200,0.563829779624939
823296,0.563829779624939
827392,0.563829779624939
831488,0.563829779624939
835584,0.563829779624939
839680,0.563829779624939
843776,0.563829779624939
847872,0.563829779624939
851968,0.563829779624939
856064,0.563829779624939
860160,0.563829779624939
864256,0.563829779624939
868352,0.563829779624939
872448,0.563829779624939
876544,0.563829779624939
880640,0.563829779624939
884736,0.563829779624939
888832,0.563829779624939
892928,0.563829779624939
897024,0.563829779624939
901120,0.563829779624939
905216,0.563829779624939
909312,0.563829779624939
913408,0.563829779624939
917504,0.563829779624939
921600,0.563829779624939
925696,0.563829779624939
929792,0.563829779624939
933888,0.563829779624939
937984,0.563829779624939
942080,0.563829779624939
946176,0.563829779624939
950272,0.563829779624939
954368,0.563829779624939
958464,0.563829779624939
962560,0.563829779624939
966656,0.563829779624939
970752,0.563829779624939
974848,0.563829779624939
978944,0.563829779624939
983040,0.563829779624939
987136,0.563829779624939
991232,0.563829779624939
995328,0.563829779624939
999424,1.9142857789993286
1003520,1.9142857789993286
1007616,1.9142857789993286
1011712,1.9142857789993286
1015808,1.9142857789993286
1019904,1.9142857789993286
1024000,1.9142857789993286
1028096,1.9142857789993286
1032192,1.9142857789993286
1036288,1.9142857789993286
1040384,1.9142857789993286
1044480,1.9142857789993286
1048576,1.9142857789993286
1052672,1.9142857789993286
1056768,1.9142857789993286
1060864,1.9142857789993286
1064960,1.9142857789993286
1069056,1.9142857789993286
1073152,1.9142857789993286
1077248,1.9142857789993286
1081344,1.9142857789993286
1085440,1.9142857789993286
1089536,1.9142857789993286
1093632,1.9142857789993286
1097728,1.9142857789993286
1101824,1.9142857789993286
1105920,1.9142857789993286
1110016,1.9142857789993286
1114112,1.9142857789993286
1118208,1.9142857789993286
1122304,1.9142857789993286
1126400,1.9142857789993286
1130496,1.9142857789993286
1134592,1.9142857789993286
1138688,1.9142857789993286
1142784,1.9142857789993286
1146880,1.9142857789993286
1150976,1.9142857789993286
1155072,1.9142857789993286
1159168,1.9142857789993286
1163264,1.9142857789993286
1167360,1.9142857789993286
1171456,1.9142857789993286
1175552,1.9142857789993286
1179648,1.9142857789993286
1183744,1.9142857789993286
1187840,1.9142857789993286
1191936,1.9142857789993286
1196032,1.9142857789993286
1200128,1.9142857789993286
1204224,1.9142857789993286
1208320,1.9142857789993286
1212416,1.9142857789993286
1216512,1.9142857789993286
1220608,1.9142857789993286
1224704,1.9142857789993286
1228800,1.9142857789993286
1232896,1.9142857789993286
1236992,1.9142857789993286
1241088,1.9142857789993286
1245184,1.9142857789993286
1249280,1.9142857789993286
1253376,1.9142857789993286
1257472,1.9142857789993286
1261568,1.9142857789993286
1265664,1.9142857789993286
1269760,1.9142857789993286
1273856,1.9142857789993286
1277952,1.9142857789993286
1282048,1.9142857789993286
1286144,1.9142857789993286
1290240,1.9142857789993286
1294336,1.9142857789993286
1298432,1.9142857789993286
1302528,1.9142857789993286
1306624,1.9142857789993286
1310720,1.9142857789993286
1314816,1.9142857789993286
1318912,1.9142857789993286
1323008,1.9142857789993286
1327104,1.9142857789993286
1331200,1.9142857789993286
1335296,1.9142857789993286
1339392,1.9142857789993286
1343488,1.9142857789993286
1347584,1.9142857789993286
1351680,1.9142857789993286
1355776,1.9142857789993286
1359872,1.9142857789993286
1363968,1.9142857789993286
1368064,1.9142857789993286
1372160,1.9142857789993286
1376256,1.9142857789993286
1380352,1.9142857789993286
1384448,1.9142857789993286
1388544,1.9142857789993286
1392640,1.9142857789993286
1396736,1.9142857789993286
1400832,1.9142857789993286
1404928,1.9142857789993286
1409024,1.9142857789993286
1413120,1.9142857789993286
1417216,1.9142857789993286
1421312,1.9142857789993286
1425408,1.9142857789993286
1429504,1.9142857789993286
1433600,1.9142857789993286
1437696,1.9142857789993286
1441792,1.9142857789993286
1445888,1.9142857789993286
1449984,1.9142857789993286
1454080,1.9142857789993286
1458176,1.9142857789993286
1462272,1.9142857789993286
1466368,1.9142857789993286
1470464,1.9142857789993286
